===== Elasticsearch Rally Benchmark: m7i-flex.xlarge =====
Timestamp: 2026-01-21T05:52:12+00:00
ES Host: es-server-m7i-flex-xlarge

=== ES Cluster Info ===
{
  "name" : "benchmark-node",
  "cluster_name" : "rally-benchmark",
  "cluster_uuid" : "J0vkaWXBSVKlrYLEzTfb5g",
  "version" : {
    "number" : "8.11.0",
    "build_flavor" : "default",
    "build_type" : "docker",
    "build_hash" : "d9ec3fa628c7b0ba3d25692e277ba26814820b20",
    "build_date" : "2023-11-04T10:04:57.184859352Z",
    "build_snapshot" : false,
    "lucene_version" : "9.8.0",
    "minimum_wire_compatibility_version" : "7.17.0",
    "minimum_index_compatibility_version" : "7.0.0"
  },
  "tagline" : "You Know, for Search"
}

=== ES Cluster Health ===
{
  "cluster_name" : "rally-benchmark",
  "status" : "yellow",
  "timed_out" : false,
  "number_of_nodes" : 1,
  "number_of_data_nodes" : 1,
  "active_primary_shards" : 1,
  "active_shards" : 1,
  "relocating_shards" : 0,
  "initializing_shards" : 0,
  "unassigned_shards" : 1,
  "delayed_unassigned_shards" : 0,
  "number_of_pending_tasks" : 0,
  "number_of_in_flight_fetch" : 0,
  "task_max_waiting_in_queue_millis" : 0,
  "active_shards_percent_as_number" : 50.0
}

=== Running Rally Benchmark ===
Track: geonames


    ____        ____
   / __ \____ _/ / /_  __
  / /_/ / __ `/ / / / / /
 / _, _/ /_/ / / / /_/ /
/_/ |_|\__,_/_/_/\__, /
                /____/

[INFO] Race id is [7e0835b4-f224-456a-bf46-cf7d817736b8]

---------------------------------
[INFO] SUCCESS (took 377 seconds)
---------------------------------

=== Rally Results ===
Duration: 378.315521438s

|                                                         Metric |         Task |           Value |   Unit |
|---------------------------------------------------------------:|-------------:|----------------:|-------:|
|                     Cumulative indexing time of primary shards |              |    32.9233      |    min |
|             Min cumulative indexing time across primary shards |              |    32.9233      |    min |
|          Median cumulative indexing time across primary shards |              |    32.9233      |    min |
|             Max cumulative indexing time across primary shards |              |    32.9233      |    min |
|            Cumulative indexing throttle time of primary shards |              |     0           |    min |
|    Min cumulative indexing throttle time across primary shards |              |     0           |    min |
| Median cumulative indexing throttle time across primary shards |              |     0           |    min |
|    Max cumulative indexing throttle time across primary shards |              |     0           |    min |
|                        Cumulative merge time of primary shards |              |    10.9506      |    min |
|                       Cumulative merge count of primary shards |              |    27           |        |
|                Min cumulative merge time across primary shards |              |    10.9506      |    min |
|             Median cumulative merge time across primary shards |              |    10.9506      |    min |
|                Max cumulative merge time across primary shards |              |    10.9506      |    min |
|               Cumulative merge throttle time of primary shards |              |     3.02873     |    min |
|       Min cumulative merge throttle time across primary shards |              |     3.02873     |    min |
|    Median cumulative merge throttle time across primary shards |              |     3.02873     |    min |
|       Max cumulative merge throttle time across primary shards |              |     3.02873     |    min |
|                      Cumulative refresh time of primary shards |              |     1.90633     |    min |
|                     Cumulative refresh count of primary shards |              |    51           |        |
|              Min cumulative refresh time across primary shards |              |     1.90633     |    min |
|           Median cumulative refresh time across primary shards |              |     1.90633     |    min |
|              Max cumulative refresh time across primary shards |              |     1.90633     |    min |
|                        Cumulative flush time of primary shards |              |     5.68817     |    min |
|                       Cumulative flush count of primary shards |              |    29           |        |
|                Min cumulative flush time across primary shards |              |     5.68817     |    min |
|             Median cumulative flush time across primary shards |              |     5.68817     |    min |
|                Max cumulative flush time across primary shards |              |     5.68817     |    min |
|                                        Total Young Gen GC time |              |     2.829       |      s |
|                                       Total Young Gen GC count |              |   170           |        |
|                                          Total Old Gen GC time |              |     0           |      s |
|                                         Total Old Gen GC count |              |     0           |        |
|                                                   Dataset size |              |    10.8471      |     GB |
|                                                     Store size |              |    10.8471      |     GB |
|                                                  Translog size |              |     5.12227e-08 |     GB |
|                                         Heap used for segments |              |     0           |     MB |
|                                       Heap used for doc values |              |     0           |     MB |
|                                            Heap used for terms |              |     0           |     MB |
|                                            Heap used for norms |              |     0           |     MB |
|                                           Heap used for points |              |     0           |     MB |
|                                    Heap used for stored fields |              |     0           |     MB |
|                                                  Segment count |              |    54           |        |
|                                    Total Ingest Pipeline count |              |     0           |        |
|                                     Total Ingest Pipeline time |              |     0           |      s |
|                                   Total Ingest Pipeline failed |              |     0           |        |
|                                                 Min Throughput | index-append | 57547.6         | docs/s |
|                                                Mean Throughput | index-append | 59030.2         | docs/s |
|                                              Median Throughput | index-append | 58968.3         | docs/s |
|                                                 Max Throughput | index-append | 60874.1         | docs/s |
|                                        50th percentile latency | index-append |   536.666       |     ms |
|                                        90th percentile latency | index-append |   877.26        |     ms |
|                                        99th percentile latency | index-append |  3637.76        |     ms |
|                                      99.9th percentile latency | index-append |  7073.25        |     ms |
|                                       100th percentile latency | index-append |  8613.68        |     ms |
|                                   50th percentile service time | index-append |   536.666       |     ms |
|                                   90th percentile service time | index-append |   877.26        |     ms |
|                                   99th percentile service time | index-append |  3637.76        |     ms |
|                                 99.9th percentile service time | index-append |  7073.25        |     ms |
|                                  100th percentile service time | index-append |  8613.68        |     ms |
|                                                     error rate | index-append |     0           |      % |
|                                                 Min Throughput |  index-stats |    90           |  ops/s |
|                                                Mean Throughput |  index-stats |    90.01        |  ops/s |
|                                              Median Throughput |  index-stats |    90.01        |  ops/s |
|                                                 Max Throughput |  index-stats |    90.02        |  ops/s |
|                                        50th percentile latency |  index-stats |     2.76456     |     ms |
|                                        90th percentile latency |  index-stats |     3.62424     |     ms |
|                                        99th percentile latency |  index-stats |     4.01084     |     ms |
|                                      99.9th percentile latency |  index-stats |     4.43838     |     ms |
|                                       100th percentile latency |  index-stats |     5.87082     |     ms |
|                                   50th percentile service time |  index-stats |     1.61547     |     ms |
|                                   90th percentile service time |  index-stats |     1.84986     |     ms |
|                                   99th percentile service time |  index-stats |     2.27339     |     ms |
|                                 99.9th percentile service time |  index-stats |     3.77821     |     ms |
|                                  100th percentile service time |  index-stats |     4.67778     |     ms |
|                                                     error rate |  index-stats |     0           |      % |
|                                                 Min Throughput |   node-stats |   388.36        |  ops/s |
|                                                Mean Throughput |   node-stats |   390.38        |  ops/s |
|                                              Median Throughput |   node-stats |   390.38        |  ops/s |
|                                                 Max Throughput |   node-stats |   392.39        |  ops/s |
|                                        50th percentile latency |   node-stats |     1.88841     |     ms |
|                                        90th percentile latency |   node-stats |     2.16982     |     ms |
